link,id_company,company_name,company_address,company_size,company_website,company_type,company_details
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-cong-nghiep-thuc-pham-thabico-tien-giang.35A8FC08.html,35A8FC08,CÔNG TY CỔ PHẦN CÔNG NGHIỆP THỰC PHẨM THABICO TIỀN GIANG,"Ấp Hòa Thạnh, Xã Bình Ninh, Huyện Chợ Gạo, Tỉnh Tiền Giang, Việt Nam",Qui mô công ty: 500-999,,Loại hình hoạt động: Cổ phần,"Tập đoàn Thabico được thành lập từ năm 1989 tại Thành phố Hồ Chí Minh với tên gọi Công ty TNHH SX TM DV Thanh Bình với tầm nhìn chiến lược
""Nhà sản xuất và xuất khẩu sản phẩm từ nông sản hàng đầu Việt Nam""
Năm 2016 thành lập Công ty cổ phần công nghiệp Thabico tại Khu công nghiệp Linh Trung 3 Tỉnh Tây Ninh với công suất 20.000 tấn nước ép puree IFC và 10.000 tấn nước ép trái cây cô đặc và là nhà máy nước ép trái cây cô đặc lớn nhất Việt Nam được đầu tư băng công nghệ Tropical Machinery Food của Italia.
Năm 2019 xây dựng nhà máy Thabico Tiền Giang tại ấp Hòa Thành, xã Bình Ninh, huyện Chợ Gạo, Tỉnh Tiền Giang với công suất 60.000 tấn là trái cây đông lạnh nhanh IQF  và 35.000 tấn các sản phẩm từ dừa. Nhà máy mới Thabico Tiền Giang đang tuyển gấp nhiều vị trí quản lý và chuyên viên các bộ phận"
https://careerviet.vn/vi/nha-tuyen-dung/sprachcaffe-languages-plus.35A98A70.html,35A98A70,Sprachcaffe Languages Plus,Gartenstrasse 6 60594 Frankfurt am Main,Qui mô công ty: 25-99,,Loại hình hoạt động: 100% vốn nước ngoài,"Sprachcaffe: A Worldwide Organization of Language Schools!
For 40 years, people from all over the world with a passion for languages have been travelling with Sprachcaffe to exotic countries, immersing themselves in foreign cultures and learning one of seven exciting languages: English, Spanish, French, Italian, German, Chinese, or Arabic. With our range of 30 international language schools in carefully selected destinations - from cosmopolitan cities brimming with life to scenic seaside resorts - you are sure to find the one that is right for you and your learning needs."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-ky-thuat-tu-dong-sky.35A89E76.html,35A89E76,Công Ty TNHH Kỹ Thuật Tự Động SKY,"56-58 Đường Số 1A, KDC Vĩnh Lộc, Phường Bình Hưng Hòa B, quận Bình Tân, TP. Hồ Chí Minh",Qui mô công ty: Ít hơn 10,Website: https://skytechgroup.vn,Loại hình hoạt động: Trách nhiệm hữu hạn,"Công Ty TNHH Kỹ Thuật Tự Động SKY (SKYTECH GROUP) là đơn vị cung cấp vật tư và giải pháp trong các lĩnh vực : tự động hóa ,vỏ tủ điện,thiết bị đóng cắt,  phụ kiện tủ điện, vật tư công trình. SKYTECH GROUP tự hào là đối tác lâu năm của các nhãn hàng uy tín trong ngành như Delta, Mitsubishi, Fuji, Control Techniques, Schneider,Delixi …Với đội ngũ năng động,nhiệt huyết SKYTECH tin rằng Quý khách hàng sẽ có trải nghiệm tuyệt vời khi mua sản phẩm từ Chúng tôi"
https://careerviet.vn/vi/nha-tuyen-dung/persolkelly.35A8E859.html,35A8E859,PersolKelly,Vietnam,Qui mô công ty: 500-999,,,"Giới thiệu về PERSOLKELLY
PERSOLKELLY là một trong những công ty dịch vụ nhân sự lớn nhất Châu Á - Thái Bình Dương cung cấp giải pháp nhân sự toàn diện. Công ty là sự kết hợp giữa nguồn lực và kinh nghiệm chuyên môn của các thương hiệu chính, bao gồm Kelly Services, Capita, PERSOL tại Châu Á - Thái Bình Dương, First Alliances, BTI Executive Search, và PERSOLKELLY Consulting.

Đặt trụ sở tại Singapore, PERSOLKELLY có hơn 50 văn phòng tại 13thị trường, bao gồm: Úc, Trung Quốc, Hồng Kông, Ấn Độ, Indonesia, Hàn Quốc, Malaysia, New Zealand, Philippines, Singapore, Đài Loan, Thái Lan và Việt Nam. 

Kelly Services Inc.との合弁企業です。  PERSOLKELLY là công ty liên doanh giữa PERSOL Holdings, công ty tuyển dụng lớn thứ hai Nhật Bản và Kelly Services Inc., công ty giải pháp nhân lực hàng đầu thế giới 

Để biết thêm thông tin, vui lòng truy cập www.persolkelly.com

Giới thiệu về PERSOL Group
PERSOL Group là một tập đoàn gồm hơn 90 công ty ở Nhật Bản và nước ngoài hoạt động trong nhiều lĩnh vực từ vận hành, dịch vụ cho thuê lại lao động, tuyển dụng nhân sự, quảng cáo việc làm cho tới gia công và thiết kế phát triển dịch vụ công nghệ thông tin. PERSOL Group tập trung giải quyết các vấn đề nhân sự và việc làm để theo đuổi triết lý của tập đoàn: “Xây dựng một xã hội thông qua sự phát triển, đổi mới của con người và tổ chức”."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cds-thuoc-vinalinks-group-vinalinksgroup-com.35A6EAA9.html,35A6EAA9,Công Ty VINALINKS GROUP,"21 Đại lộ 3, Phước Bình, Quận 9, Tp.HCM",,Website: https://vinalinksgroup.com/,Loại hình hoạt động: Trách nhiệm hữu hạn,"CÔNG TY KẾT NỐI VIỆT NAM (Vinalinks) là tập hợp các công ty hoạt động trong các lĩnh vực sản xuất, thương mại, nhượng quyền & xây dựng chuỗi. Các công ty thành viên của chúng tôi đang giữ những vị trí tiên phong trong những ngách kinh doanh mới lạ, độc đáo tại Việt Nam như:
CDS: chuyên sản xuất các dây chuyền rửa xe tự động, hệ thống rửa chén tự động, giặt mũ bảo hiểm tự động… hiện nay chúng tôi đang giữ nhiều công nghệ tiên tiến hàng đầu cũng như nhiều bằng phát minh, sáng chế các sản phẩm tự động hóa. Các đối tác của chúng tôi đang thực hiện như: VinGroup, VinBus, Phương Trang, Thành Bưởi & hơn 300 trạm rửa xe tự động trên khắp cả nước.
Vinalinks: chuyên phát triển & nhượng quyền hệ thống Rửa & Chăm Sóc Xe Tự Động. Chúng tôi tự hào là đơn vị tiên phong đã chuyển giao hàng trăm hệ thống rửa xe tự động tại thị trường Việt Nam. Bên cạnh đó các sản phẩm của Vinalinks được xuất khẩu đi nhiều nước ở khu vực Châu Á & Đông Nam Á.
Chuỗi Rửa & Chăm Sóc Xe 5S là thương hiệu hàng đầu tại TP.HCM trong lĩnh vực triển khai các dịch vụ chăm sóc & làm đẹp xe. Thương hiệu 5S được rất nhiều các cơ quan truyền thông & báo đài yêu mến & quý khách hàng khắp nơi ủng hộ. Chúng tôi cung cấp rất nhiều các dịch vụ cho các hãng xe đang có mặt tại thị trường Việt Nam. Chúng tôi cũng là nhà sáng lập ra thương hiệu: Chăm Sóc Xe Tại Nhà 5S.
Nếu bạn là người khao khát thành công, muốn phát triển bản thân lên một tầm cao mới, đem khả năng & trí tuệ của mình để mang lại thu nhập, cống hiến & phát triển cho tổ chức thì đây là cơ hội của bạn. Chúng tôi tuyển chọn những người máu lửa, dám nghĩ dám hành động để bản thân cũng như công ty phát triển lên mỗi ngày. Chúng tôi thích chinh phục những thử thách, tìm đến những thành công & không ngừng tạo ra các giải pháp tốt hơn.
Ứng viên khi tham gia vào công ty sẽ được làm việc trong một môi trường năng động & gắn kết. Nơi đây không quá chuyên nghiệp nhưng ở đây có nhiều đất để bạn tỏa sáng. Ban lãnh đạo của công ty luôn chiêu mộ & đãi ngộ người hiền tài. Triết lý của công ty là không ngừng tập trung cho đào tạo & phát triển năng lực từng cá nhân để từng người là mảnh ghép tuyệt vời cho tổ chức.
Hãy đến cùng chúng tôi để cùng xây dựng những ước mô lớn."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-sen-tai-thu-viet-nam.35A8BB60.html,35A8BB60,Công Ty Cổ Phần Tập Đoàn Sen Tài Thu Việt Nam,"Tâng 7, khách sạn Hacinco; số 110 Thái Thịnh; Trung Liệt; Đống Đa; Hà Nội",Qui mô công ty: 1.000-4.999,,,"Sen Tài Thu được thành lập từ ngày 16/04/1992 với tiền thân là Trung tâm chăm sóc sức khỏe Sen Tài Thu – Bệnh viện Châm cứu Trung ương, là cơ sở tiên phong trong lĩnh vực trị liệu Y học cổ truyền Việt Nam.
Sức khỏe là điều cốt lõi tạo nên giá trị đích thực của cuộc sống và là tâm nguyện mà Sen Tài Thu luôn hướng tới. Với sứ mệnh “Lan tỏa sức khỏe tới cộng đồng”, Sen Tài Thu luôn mong muốn mang tới cho quý khách hàng những trải nghiệm tinh tế nhất mang đậm bản sắc của nền Y học nước nhà.
Chọn lọc từ tinh túy của tạo hóa và đất mẹ, Sen Tài Thu mang đến những dấu ấn đặc biệt trong từng liệu trình. Cảm nhận sự dịu dàng thuần khiết của hương thơm thảo mộc nhẹ nhàng xoa dịu cơ thể qua những xoáy nước bồng bềnh trong bồn gỗ thảo dược. Những viên đá muối Himalaya như thì thầm cùng mọi giác quan, thanh lọc độc tố, duy tu và bồi dưỡng các tạng phủ bên trong cơ thể. Từng bó cơ được thả lỏng, thư giãn cùng những bài trị liệu độc đáo, ngàn năm tuổi giúp cơ thể đón lấy nguồn năng lượng tích cực chảy dọc đường kinh lạc, xua tan mọi nhức mỏi, căng thẳng âu lo.
Đến với Sen Tài Thu quý khách sẽ mang về một cơ thể vững chắc, một tinh thần tươi mới. Sen Tài Thu là điểm đến lý tưởng giữa chốn đô thị đông đúc – nơi những giá trị thượng hạng của sức khỏe và sắc đẹp được tôn vinh."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dich-vu-bf.35A99625.html,35A99625,CÔNG TY CỔ PHẦN DỊCH VỤ BF,"343/68 Phan Xích Long, Phường 1, Phú Nhuận",Qui mô công ty: 10-20,Website: https://bflinks.com/,Loại hình hoạt động: Cổ phần,"Bf được thành lập vào năm 2006 đến nay, xuyên suốt chặng đường 16 năm phát triển, Công ty Tư vấn Du học và Dịch vụ Visa BF đã đạt được nhiều thành tựu trong các lĩnh vực chuyên môn của mình bao gồm Tư vấn Du học và Dịch vụ Visa. Đội ngũ Công ty Du học và Dịch vụ Visa BF rất hạnh phúc và tự hào khi chúng tôi đã góp một phần nhỏ vào hành trình chinh phục giấc mơ du học, du lịch trời Tây của hàng ngàn bạn trẻ. Là một chiếc cầu nối vững chắc giữa các trường cao đẳng, đại học và cấp 3 tại các nước phát triển như Mỹ, Canada, Anh, Úc, New Zealand và các nước khác trong khu vực Châu Âu với nhiều thế hệ học sinh, sinh viên Việt Nam có nhu cầu du học. Trải qua 16 năm hoạt động, BF đã nhận được sự tín nhiệm cao trong lòng khách hàng nhờ vào chất lượng dịch vụ, trình độ chuyên môn và kinh nghiệm dày dặn của đội ngũ chuyên viên tư vấn."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-sypanel-vina.35A98A95.html,35A98A95,CÔNG TY TNHH SYPANEL VINA,"Tầng 2, Khối A, Tòa nhà Sông Đà, đường Phạm Hùng, Mỹ Đình 1, Nam Từ Liêm",,,Loại hình hoạt động: Trách nhiệm hữu hạn,"Khu công nghiệp Minh Đức, Phường Bạch Sam, Thị xã Mỹ Hào, Tỉnh Hưng Yên, Việt Nam"
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-global-catering.35A8CA94.html,35A8CA94,Công ty cổ phần Global Catering,"Số 90 Đường 30/4, Khu phố Trung Thắng, Phường Bình Thắng, TP. Dĩ An",Qui mô công ty: 100-499,Website: http://www.globalcatering.com.vn/,Loại hình hoạt động: Cổ phần,"Global Catering là công ty chuyên cung cấp các dịch vụ suất ăn đẳng cấp quốc tế. Sứ mệnh và giá trị cốt lõi của chúng tôi chỉ đơn giản là cung cấp những món ăn ngon, bổ dưỡng: cho dù là món Việt, món Á hay món của các nước khác; theo phong cách truyền thống hay phong cách fusion; fine dining hay thức ăn đường phố. Chúng tôi đã sản xuất hơn 2,6 triệu bữa ăn và luôn mong muốn được phục vụ cho tất cả những người sành ăn trên thế giới."
https://careerviet.vn/vi/nha-tuyen-dung/sct-logistics-jsc.35A8E317.html,35A8E317,SCT LOGISTICS JSC,31 Trường Sơn Phường 4 Quận Tân Bình HCM,Qui mô công ty: 25-99,Website: http://sctlogs.com/,Loại hình hoạt động: Cổ phần,"SCT Logistics JSC
, an affiliate under SUPER CARGO SERVICE (SCS) Group, is a
PROJECT AND CROSS-BORDER TRANSPORT COMPANY
, duly organized under the laws of Socialist Republic of Vietnam. At SCT, we bring to our Customers the qualified project cargo transport services, by a teamwork of experienced and professional people.
In our organization, all key staffs are people who have more than 10 years of experiences. We started work experiences since the year 2006 with VBL brewery project, and further with Nhon Trach power plan project, Nam Theun HPP  project, Vung Ang power plant project, Hung Yen Brewery project, Laos Brewery project, Nghi Son Refinery project….
At SCT  we undertake all expertise services from paper works to get Import & Export licenses, from Customs Clearance to Route survey; from arrangement of Transport Plans / Method Statement to the organization of cargo movement by air-, water- and road transport. Delivery to any place of Indochina; where our Customers’ factories and plants are located; where our Customers ask, and all by ourselves."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-xay-dung-hang-rao-biet-thu-villafences.35A8059C.html,35A8059C,Công ty Xây Dựng Hàng Rào Biệt Thự (Villafences),"Số 2 Nguyễn Thế Lộc, Phường 12, Tân Bình",Qui mô công ty: 100-499,Website: http://villafences.com/,Loại hình hoạt động: Trách nhiệm hữu hạn,"Villafences là công ty chuyên sản xuất, lắp dựng các sản phẩm Cửa cổng, Hàng rào, Lan can, Cầu thang, Khung bảo vệ cao cấp.. bằng vật liệu thép mạ kẽm, sơn tĩnh điện cho các tòa nhà cao tầng, trung tâm thương mại hiện đại, khách sạn cao cấp, biệt thự sang trọng và các khối nhà yêu cầu cao về mặt kết cấu.
Khác với các sản phẩm Cửa cổng, Hàng rào, Lan can, Cầu thang, Khung bảo vệ truyền thống, dễ bị gỉ sét, nhanh xuống màu sơn. Sản phẩm của Villafences được tinh chế từ thép Úc, rồi được mạ kẽm chống gỉ theo đúng chuẩn quốc tế, có thể lưu giữ 30-50 năm không gỉ. Sản phẩm Villafences được sơn phủ tĩnh điện lên bề mặt đã mạ kẽm, tăng cường tính thẩm mỹ của sản phẩm.
Villafences là một trong những đơn vị đầu tiên của Việt Nam ứng dụng công nghệ mạ kẽm thành phẩm vào xây dựng dân dụng. Công nghệ mạ kẽm này trước đây chủ yếu áp dụng cho các ngành cầu đường và điện lực. Sản phẩm chủ yếu là các lan can thành cầu, các cột đèn, cột điện …vv.
Khách hàng của Villafences chia làm 2 khối:
Khối dân dụng - Villafences là đối tác của chủ các dinh thự lớn nhất Việt Nam
Khối các dự án lớn - Villafences là đối tác của hàng loạt các chủ đầu tư, tổng thầu lớn như Masterise, Central, Novaland, Vingroup, Sungroup, Hưng Thịnh, Ricons, Vạn Phúc, Khang Điền….."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-sankyu-viet-nam.35A6E4FC.html,35A6E4FC,Công Ty TNHH Sankyu (Việt Nam),"Lầu 5, 11 Bis Nguyễn Gia Thiều, P. 6, Q. 3, HCM",Qui mô công ty: 25-99,,Loại hình hoạt động: 100% vốn nước ngoài,"Công ty TNHH SANKYU (VIỆT NAM) là công ty 100% vốn nước ngoài thuộc tập đoàn SANKYU INC. (Nhật Bản) hoạt động trong lĩnh vực giao nhận vận tải hàng hoá bằng đường sắt, đường bộ, bảo trì các hệ thống máy móc, thiết bị công nghiệp, kinh doanh kho bãi... Do nhu cầu hoạt động của công ty, chúng tôi cần tuyển dụng vị trí sau:"
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-moi-truong-cong-nghe-cao-hoa-binh.35A93BCC.html,35A93BCC,CÔNG TY CỔ PHẦN MÔI TRƯỜNG CÔNG NGHỆ CAO HÒA BÌNH,"Thôn Đồng Phú, Xã Đồng Tâm, Huyện Lạc Thuỷ, Tỉnh Hòa Bình, Việt Nam",Qui mô công ty: 500-999,,Loại hình hoạt động: Cổ phần,"Công ty Cổ phần môi trường công nghệ cao Hòa Bình là một công ty hàng đầu Việt Nam chuyên thu gom và xử lý chất thải công nghiệp, rác thải công nghiệp nguy hại và tái chế phế liệu. Khách hàng của công ty là các tập đoàn lớn như : Tập Đoàn Samsung, Tập Đoàn Canon, Doanh nghiệp FDI trên toàn Miền Bắc và các nhà máy Vendor của Samsung. Với giấy phép hoạt động trên toàn quốc, mục tiêu những năm tới đây của công ty sẽ phát triển thị trường ra cả Miền Trung và Miền Nam.
Công ty có trụ sở chính tại KCN Tân Quang, huyện Văn Lâm,tỉnh Hưng Yên và Nhà máy xử lý rác thải công nghiệp nguy hại tại xã Đồng Tâm, huyện Lạc Thủy, tỉnh Hòa Bình.
Với số vốn điều lệ 600 tỷ đồng cùng đội ngũ hơn 500 cán bộ công nhân viên, nhân sự cấp cao, có trình độ chuyên môn và bề dày kinh nghiệm trên thị trường. Trong suốt quá trình hoạt động, Công ty CP Môi trường Công nghệ cao Hòa Bình luôn không ngừng hoàn thiện bộ máy quản lý, lực lượng cán bộ khoa học kỹ thuật, đến nay đã có nhiều cán bộ, chuyên gia đầu ngành, công nhân viên có kiến thức chuyên sâu và giàu kinh nghiệm, chu đáo, tận tâm."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-bao-bi-thong-minh-intbox.35A5E712.html,35A5E712,Công Ty Bao Bì Thông Minh intBOX,"D20/532P, Đại lộ Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, Tp.HCM",,Website: https://www.intbox.vn/,Loại hình hoạt động: Trách nhiệm hữu hạn,"intBOX – Bao bì thông minh - thương hiệu của sự sáng tạo và sản phẩm bao bì độc đáo. Là Công ty tiên phong trong lĩnh vực bao bì giấy công nghiệp thông minh. Là một công ty trẻ trung, năng động trong ngành bao bì giấy nhưng intBOX được tín nhiệm bởi nhiều tập đoàn trong và ngoài nước.
intBOX  tạo ra những sản phẩm bao bì với hình dáng và thiết kế sáng tạo, tiết kiệm nguyên liệu, thuận lợi trong việc đóng gói sản phẩm đem lại hiệu quả và giá thành sản xuất tốt nhất cho sản phẩm của doanh nghiệp.
Tầm nhìn        :
Trở thành nơi hội tụ niềm tin hàng đầu tại Việt Nam về giải pháp bao bì tối ưu, tạo
ra những sản phẩm khác biệt trong ngành và xứng đáng là sự lựa chọn đầu tiên
của Khách hàng trong nước và quốc tế
Sứ mạng        :
Lấy tư duy sáng tạo làm trung tâm để mang đến cho doanh nghiệp và xã hội những giải pháp bao bì thông minh – hiệu quả mang tính thực tiễn và đẳng cấp: Tiết kiệm thời gian đóng gói sản phẩm, Tiết kiệm Nguyên vật liệu, tối ưu trong vận chuyển và dễ dàng cho người sử dụng.
Giá trị cốt lõi:
intBOX– Bao bì thông minh tạo nên sự khác biệt gia tăng giá trị lớn cho sản
phẩm của khách hàng và tiện dụng cho người tiêu dùng.
Triết lý kinh doanh:
+ Sản phẩm của Bạn, Bao bì của chúng tôi, thành công của chúng ta
+ Góp phần nhỏ, gia tăng giá trị lớn cho sản phẩm của Khách hàng
+ Khách hàng vui là chúng ta vui !
Đội ngũ của intBOX luôn mang trong mình một sứ mạng và họ làm việc hết mình vì điều đó. Và:
Bạn có cần một công việc ổn định
Bạn có cần môi trường làm việc chuyên nghiệp
Bạn mong muốn có cơ hội thăng tiến
Cơ hội để khẳng định tên tuổi và năng lực bản thân.
Bạn có tích lũy đủ kinh nghiệm thành công hay chưa? Và bạn đã sẵn sàng tập trung toàn tâm toàn lực để tạo dựng sự nghiệp cho riêng mình chưa? Nếu bạn đã sẳn sàng hãy cùng chúng tôi thực hiện mục tiêu của intBOX:
Mục tiêu của intBOX: Làm sao để khách hàng vui  - Khách hàng vui là chúng ta vui!
Để đáp ứng nhu cầu đòi hỏi ngày càng cao & khắc nghiệt từ khách hàng nên intBOX cũng thường xuyên bổ sung nguồn nhân lực đầy nhiệt huyết và đam mê để đạt mục tiêu: làm cho Khách Hàng vui."
https://careerviet.vn/vi/nha-tuyen-dung/art-house-shop.35A96345.html,35A96345,ART HOUSE SHOP,"32 Đường DC 6, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM",Qui mô công ty: 10-20,,Loại hình hoạt động: Cá nhân,"Là cửa hàng chuyên kinh doanh các sản phầm phụ kiện cao cấp cho thiết bị công nghệ, trang trí nhà cửa
Mong muốn của chúng tôi là phục vụ mọi đối tượng khách hàng với thái độ tận tình, chuyên nghiệp.
Chúng tôi tập trung các sản phẩm cao cấp và chất lượng đến tay khách hàng"
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-sx-tm-cn-nhua-a-chau.35A650FA.html,35A650FA,CÔNG TY TNHH SX TM CN NHỰA Á CHÂU,"Phan Dang Luu, Phuong 6, Quan Binh Thanh",Qui mô công ty: 100-499,Website: http://polymerasia.com/,Loại hình hoạt động: Trách nhiệm hữu hạn,"Polymer Asia is one of leading companies in Masterbatch and Compound Production in Vietnam.
Polymer Asia has over 14 years of experience in developing various types of masterbatches and compounds, to serve many plastic industries such as packaging, electrical, household, agricultural, construction, and many more.
With up-to date production machines and testing equipment, Polymer Asia is confident to deliver a cost and effective performance material to our customers."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-duoc-pham-healthy-beauty.35A9268C.html,35A9268C,Công Ty TNHH Dược Phẩm Healthy Beauty,"451/24/14 Tô Hiến Thành, Phường 14, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",,,Loại hình hoạt động: Trách nhiệm hữu hạn,"Công ty TNHH Dược Phẩm Healthy Beauty được thành lập ngày 22/04/2013 do Ds. Trần Thị Thanh Trang làm Tổng Giám đốc. Healthy Beauty ra đời bởi đội ngũ lãnh đạo có trình độ chuyên môn cao, nhiều năm kinh nghiệm và tâm huyết trong ngành Y. Hiện tại, Healthy Beauty hoạt động trong 4 lĩnh vực:
- Phân phối hơn 17.000 mặt hàng dược phẩm trên toàn quốc.
- Nhập khẩu và phân phối độc quyền 38 sản phẩm bảo vệ sức khỏe tại Việt Nam.
- Nhà thuốc và Phòng khám.
- Nhà máy sản xuất Trang thiết bị Y tế."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-mai-diep-tan-phat.35A9846C.html,35A9846C,CÔNG TY CỔ PHẦN MẠI DIỆP TẤN PHÁT,"606/147/24, Đường 3/2, Phường 14, Thành phố Hồ Chí Minh",Qui mô công ty: 25-99,,Loại hình hoạt động: Cá nhân,"Dây rút nhựa Diệp Tấn Phát đang được sử dụng rộng rãi ở rất nhiều lĩnh vực khác nhau như: nông nghiệp, công nghiệp, thủy hải sản, đóng gói hàng hóa xuất khẩu… sản phẩm đảm bảo các tiêu chuẩn khắt khe của Châu Âu như REACH, ROHS, SGS, CE…loại bỏ các kim loại nặng độc hại như Chì, Thủy Ngân, Crom…an toàn cho môi trường và người sử dụng…"
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dao-tao-ky-nang-lanh-dao-topskills.35A984ED.html,35A984ED,CÔNG TY CỔ PHẦN ĐÀO TẠO KỸ NĂNG LÃNH ĐẠO TOPSKILLS,"55 Trương Quốc Dung, Phường 10, quận Phú Nhuận",Qui mô công ty: 25-99,Website: https://topskills.com.vn/,Loại hình hoạt động: Cá nhân,"TOPSKILLS – công ty thành viên của TOPPION GROUP đã ra đời, kế thừa trọn vẹn nền tảng từ công ty mẹ với mô hình MTC ® (Mindset – Training – Coaching), mục tiêu cung cấp những GIẢI PHÁP TOÀN DIỆN từ tư vấn, đào tạo đến công cụ đo lường hiệu quả:
TƯ VẤN: Xây dựng Từ điển năng lực, Khung năng lực & Lộ trình đào tạo.
ĐÀO TẠO: Triển khai đào tạo tư duy & kỹ năng.
CÔNG CỤ: Phát triển các công cụ đo lường sau đào tạo hiểu quả theo tiêu chuẩn Quốc tế được các tổ chức hàng đầu thế giới công nhận.
Chúng tôi thấu hiểu các vấn đề cốt lõi trong công tác lãnh đạo và mong muốn được đồng hành cùng doanh nghiệp nhằm cải tiến nền móng lãnh đạo bằng những giải pháp hiệu quả tối ưu."
https://careerviet.vn/vi/nha-tuyen-dung/benh-vien-chuyen-khoa-nam-hoc-va-hiem-muon-ha-noi.35A85BCC.html,35A85BCC,Bệnh viện Chuyên khoa Nam học và Hiếm muộn Hà Nội,"431 Tam Trinh, lô 07-3A cụm TTCN Hoàng Mai, phường Hoàng Văn Thụ, Hoàng Mai",Qui mô công ty: 100-499,Website: https://afhanoi.com/,Loại hình hoạt động: Trách nhiệm hữu hạn,"BỆNH VIỆN CHUYÊN KHOA NAM HỌC VÀ HIẾM MUỘN HÀ NỘI là cơ sở y tế chuyên khoa sâu về các bệnh lý giới tính và hiếm muộn; chẩn đoán và điều trị hiệu quả với chi phí hợp lý, dịch vụ tốt. Bệnh viện được đầu tư cơ sở vật chất khang trang, trang thiết bị hiện đại, chuyên môn cơ hữu tốt, có sự hợp tác chuyên môn với các cơ sở có uy tín như BV Phụ sản TW, Trung tâm công nghệ phôi Học viện quân y, Hosrem, hợp tác quốc tế với các trung tâm IVF châu Âu, Úc và khu vực… Bệnh viện là cơ sở y tế tư nhân đầu tiên ở Miền Bắc thực hiện thành công kỹ thuật thu tinh trong ống nghiệm (IVF-ISCI) và đã được Bộ Y tế cấp phép chính thức từ tháng 1 năm 2013. Bệnh viện đã điều trị cho hàng ngàn bệnh nhân thụ tinh trong ống nghiệm với tỷ lệ thành công rất cao, tương đương với các trung tâm thụ tinh ống nghiệm (IVF) hàng đầu trong nước và khu vực. Website: https://afhanoi.com/"
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-thuong-mai-va-dich-vu-ozovn.35A98E66.html,35A98E66,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ OZOVN,"479 Phố Minh Khai, Vĩnh Tuy, Hai Bà Trưng, Hà Nội ",Qui mô công ty: 25-99,Website: https://ozovn.com/,Loại hình hoạt động: Trách nhiệm hữu hạn,"Công ty TNHH Thương mại và Dịch vụ OZOVN Việt nam là nhà phân phối độc quyền của thương hiệu Việt Nam, hiện tại chúng tôi chưa uỷ quyền cho bất cứ tổ chức, cá nhân nào khác trên lãnh thổ Việt Nam phân phối các sản phẩm này."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-lizen.35A4FBA9.html,35A4FBA9,Công Ty CP Lizen,"24A Phan Đăng Lưu, P.6, Bình Thạnh, HCMC",Qui mô công ty: 500-999,Website: https://lizen.vn/vi,Loại hình hoạt động: Cổ phần,"Công ty Cổ phần Lizen - tiền thân là Công ty Xây dựng số 16 được thành lập vào năm 2001 và chuyển đổi mô hình hoạt động thành Công ty Cổ phần LICOGI 16 với mã chứng khoán LCG niêm yết trên thị trường chứng khoán Việt Nam năm 2008. Trải qua hơn hai thập kỷ hình thành, xây dựng và phát triển, LICOGI 16 đã dần khẳng định được vị thế trong ngành xây dựng tại Việt Nam. Tháng 4/2022, LICOGI 16 chính thức thay đổi nhận diện thương hiệu thành Công ty Cổ phần Lizen.
Lizen luôn không ngừng mở rộng, cập nhật xu hướng để đáp ứng nhu cầu phát triển của nền kinh tế đất nước. Hiện nay, Lizen hoạt động trong 3 lĩnh vực chính, bao gồm: Hạ tầng giao thông, Hạ tầng dân dụng - công nghiệp và năng lượng tái tạo, Bất động sản. Với từng dự án mà Lizen tham gia, Lizen luôn chứng tỏ mình là một đối tác đáng tin cậy về đạo đức trong kinh doanh, luôn sát cánh cùng khách hàng và đối tác, hướng đến sự an toàn, hiệu quả, có trách nhiệm và chia sẻ quyền lợi với đối tác và khách hàng. Đồng thời, Lizen mong muốn góp phần vào việc kiến tạo giá trị, bảo tồn tài nguyên năng lượng, cùng xã hội tiến bộ và phát triển, mang lại cuộc sống tốt đẹp và bền vững, hài hòa hơn với thiên nhiên."
